Unique_ID,BANK_TYPE,COMPARISON_TYPE,BANK_NAME_ABBR,SNL_INSTITUTE_ID,YEAR_QUARTER,REG_COMPANY_NAME,REG_SNL_INSTN_KEY,REG_STATE,REG_LLR_TO_GROSS_LOAN,REG_RESV_TO_NPA,HIGH_RISK_RE_LOAN_TO_DOM_LOAN,REG_NCO_TO_AVG_LOAN,REG_LLP_TO_NCO,RESV_TO_ADJ_NPL,PD_NACCR_RESTRUCT_FRCLSD_TO_LOAN_FRCLSD,TOTAL_NCL_TO_LOAN,TOTAL_NCL_TO_ASSETS,TOTAL_NONCURRENT_ASSETS_TO_ASSETS,REG_LLR_TO_GROSS_LOAN,NCO_TO_AVG_LOAN_CU,NET_CREDIT_CARD_CHRG_OFF_TO_AVG_CREDIT_CARD_LOAN,OREO_TO_ASSETS_AQ,REG_EQUITY_RESV_TO_ASSETS,REG_NPL_TO_LOAN,NPA_TO_LOAN,LOAN_LEASES_HFS,TOTAL_LOAN_LEASES_EXCL_HFS,TOTAL_RESV,REG_TOTAL_ASSETS,TOTAL_DEP_INCL_DOM_FRGN,TOTAL_LOAN_LEASES_CHRG_OFF,LLR_LOAN_LOSS_RES_BEGIN_PERIOD,LLR_CHANGES_MERGERS,LLR_OTHER_ADJ,LLR_BAL_AT_END_PREV_YR,TOTAL_LOAN_LEASES_RECOV,LLR_TOTAL_CHRG_OFF_BHC,PROV_FOR_LOAN_LEASE_LOSS,LN_AND_LS_HFI_AMORT_COST_RE_CONST_LOAN,LN_AND_LS_HFI_AMORT_COST_COM_RE_LOAN,LN_AND_LS_HFI_AMORT_COST_RES_RE_LOAN,LN_AND_LS_HFI_AMORT_COST_COM_LOAN,LN_AND_LS_HFI_AMORT_COST_CREDIT_CARD,LN_AND_LS_HFI_AMORT_COST_OTHER_CONSUMER_LOAN,LN_AND_LS_HFI_AMORT_COST_TOTAL,LN_AND_LS_HFI_ALLOWANCE_RE_CONST_LOAN,LN_AND_LS_HFI_ALLOWANCE_COM_RE_LOAN,LN_AND_LS_HFI_ALLOWANCE_RES_RE_LOAN,LN_AND_LS_HFI_ALLOWANCE_COM_LOAN,LN_AND_LS_HFI_ALLOWANCE_CREDIT_CARD,LN_AND_LS_HFI_ALLOWANCE_OTHER_CONSUMER_LOAN,LN_AND_LS_HFI_ALLOWANCE_UNALLOCATED,LN_AND_LS_HFI_ALLOWANCE_TOTAL,latitude,longitude
100201-2007Q4,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2007Q4,JPMorgan Chase & Co.,100201,NY,1.66,144.44,5.4,1.06,178.45,217.27,1.47,1.31,0.47,0.47,1.66,1.06,,0.06,8.48,0.96,1.15,60333000,495191008,9234000,1562146944,740728000,1636000,,,,8113000,207000,1635000,2550000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2007Q4,Peer,Close-Peer,KEY,KEY,2007Q4,KeyCorp,100334,OH,1.59,154.91,25.74,0.64,306.08,168.56,1.28,1.25,0.95,0.98,1.59,0.64,,0.02,8.98,0.95,1.03,4735950,70823264,1199970,99567392,63311632,151779,,,,955336,33228,149174,362860,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2007Q4,Peer,Close-Peer,M&T BANK,MTB,2007Q4,M&T Bank Corporation,100253,NY,1.58,161.08,37.11,0.46,189.48,184.26,1.14,1.06,0.78,0.78,1.58,0.46,,0.06,11.17,0.9,0.98,853900,47167664,759439,64875640,41266188,63839,,,,680498,10534,63839,101000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2007Q4,Non-Peer,Non-Peer,Morgan Stanley,103042,2007Q4,Morgan Stanley,103042,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2007Q4,Peer,Peer,PNC,PNC,2007Q4,"The PNC Financial Services Group, Inc.",100406,PA,1.15,160.95,21.61,0.47,224.86,179.99,0.84,0.8,0.41,0.42,1.15,0.47,,0.02,11.29,0.64,0.71,3927142,68373112,829752,138976256,82753880,96467,,,,717486,12874,88250,187969,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2007Q4,Peer,Close-Peer,REGIONS,RF,2007Q4,Regions Financial Corporation,100233,AL,1.37,152.91,36.57,0.45,333.11,181.11,1.34,1.23,0.84,0.84,1.37,0.45,,0.08,14.99,0.77,0.9,857832,95378848,1321244,141043936,94783024,129767,,,,1070716,22295,129767,358000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2007Q4,Non-Peer,Non-Peer,State Street,100447,2007Q4,State Street Corporation,100447,MA,0.12,678.44,0,0,,,0,0,0,0,0.12,0,,0,7.92,0,0.02,0,15804167,18216,142936848,95791616,0,,,,18216,0,0,0,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2007Q4,Peer,Peer,USB,USB,2007Q4,U.S. Bancorp,4047176,MN,1.3,253.14,17.45,0.58,100,364.89,1.25,1.1,0.74,0.74,1.3,0.58,,0.09,9.72,0.36,0.51,4819000,153827000,2058000,237615000,131445000,287000,,,,2041000,62000,285000,225000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2007Q4,Mega-Bank,Mega-Bank,Wells Fargo,100382,2007Q4,Wells Fargo & Company,100382,CA,1.29,137.2,13.84,1.2,213.7,200.72,2.45,2.21,1.58,1.58,1.29,1.21,,0.17,9.2,0.65,0.94,27763000,382195008,5307000,575441984,347396000,1427000,,,,3829000,215000,1427000,2590000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2007Q4,Non-Peer,Peer,Zions,100501,2007Q4,"Zions Bancorporation, National Association",100501,UT,1.02,296.21,52.81,0.26,243.6,365.69,0.63,0.58,0.41,0.41,1.02,0.26,,0.03,6.4,0.3,0.35,86265,12910433,133210,18453976,11643947,9687,,,,121656,1641,,19600,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2007Q4,Mega-Bank,Mega-Bank,Bank of America,100369,2007Q4,Bank of America Corporation,100369,NC,1.28,188.71,12.29,0.88,166.64,208.63,1.09,1.05,0.55,0.56,1.28,0.92,,0.02,9.21,0.62,0.68,34424365,874094848,11587506,1720688384,806344768,2284110,,,,9535160,299198,2284110,3307689,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2008Q1,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2008Q1,Truist Financial Corporation,100438,NC,1.17,110.96,36.76,0.54,174.59,145.69,1.29,1.1,0.76,0.76,1.17,0.54,,0.13,10.22,0.81,1.05,1822226,92128318,1097660,136417064,87481057,140696,,,,1004462,15702,140696,218223,,,,,,,,,,,,,,,,35.759573,-79.0193
100144-2008Q1,Non-Peer,Non-Peer,BNY Mellon,100144,2008Q1,The Bank of New York Mellon Corporation,100144,NY,0.6,89.46,7.34,0.11,76.92,135.34,1.07,1.03,0.26,0.32,0.6,0.1,,0,14.03,0.45,0.67,0,52043000,314000,205151000,127284000,14000,,,,327000,1000,14000,10000,,,,,,,,,,,,,,,,43.299428,-74.217933
103239-2008Q1,Non-Peer,Non-Peer,Capital One,103239,2008Q1,Capital One Financial Corporation,103239,VA,3.3,395.03,19.32,3.05,140.66,427.83,1.47,1.4,0.92,0.92,3.3,3.04,,0.04,18.52,0.77,0.84,192584,98951045,3273355,150608527,87694990,937241,,,,2963000,170107,937241,1079072,,,,,,,,,,,,,,,,37.431573,-78.656894
4041896-2008Q1,Mega-Bank,Mega-Bank,Citigroup,4041896,2008Q1,Citigroup Inc.,4041896,NY,2.12,81.93,4.84,1.74,151.26,88.36,3.04,1.94,0.76,0.76,2.12,1.77,,0.07,6.66,2.4,2.59,42496000,818078000,18257000,2199848000,831208000,4345000,,,,16117000,543000,4345000,5751000,,,,,,,,,,,,,,,,43.299428,-74.217933
1019881-2008Q1,Peer,Peer,CITIZENS,1019881,2008Q1,"Citizens Financial Group, Inc.",1019881,RI,1.02,160.4,12.73,0.81,170.41,179.78,0.65,0.62,0.42,0.42,1.02,0.81,,0.03,14.35,0.59,0.64,175032,110958517,1137119,161759026,97360417,258325,,,,977547,31687,258325,386210,,,,,,,,,,,,,,,,41.580095,-71.477429
100206-2008Q1,Peer,Peer,COMERICA,100206,2008Q1,Comerica Incorporated,100206,TX,1.15,105.19,35.53,0.85,144.46,110.06,1.25,1.18,0.92,0.92,1.15,0.85,,0.03,8.73,1.05,1.09,201103,52365164,604957,67167320,46921458,115657,,,,556671,5595,115657,159000,,,,,,,,,,,,,,,,31.968599,-99.901813
100260-2008Q1,Peer,Close-Peer,FIFTH THIRD,FITB,2008Q1,Fifth Third Bancorp,100260,OH,1.44,73.98,25.53,1.3,197.55,87.4,2.59,2.35,1.76,1.76,1.44,1.31,,0.17,9.48,1.68,1.95,2572833,80885102,1205401,111396404,71559828,292889,,,,936772,17467,292889,544102,,,,,,,,,,,,,,,,40.417287,-82.907123
4039450-2008Q1,Non-Peer,Non-Peer,Goldman Sachs,4039450,2008Q1,"The Goldman Sachs Group, Inc.",4039450,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100307-2008Q1,Peer,Close-Peer,Huntington,100307,2008Q1,Huntington Bancshares Incorporated,100307,OH,1.51,36.51,29.72,0.47,201.49,38.94,4.43,1.41,1.05,1.06,1.51,0.47,,0.13,11.67,3.92,4.13,632267,40996494,627615,55985225,38181066,60804,,,,578442,12355,60804,97622,,,,,,,,,,,,,,,,40.417287,-82.907123
100201-2008Q1,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2008Q1,JPMorgan Chase & Co.,100201,NY,2.18,151.97,4.71,1.44,231.85,222.97,1.78,1.54,0.5,0.51,2.18,1.39,,0.06,8.36,1.22,1.43,23756000,515662016,11746000,1642861952,761625984,2154000,,,,9234000,248000,2154000,4419000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2008Q1,Peer,Close-Peer,KEY,KEY,2008Q1,KeyCorp,100334,OH,1.66,115.52,26.4,0.62,155.39,122.07,1.76,1.73,1.33,1.35,1.66,0.63,,0.03,9.73,1.37,1.44,1673797,76443631,1298445,101596381,64834885,147544,,,,1199970,27260,147178,186907,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2008Q1,Peer,Close-Peer,M&T BANK,MTB,2008Q1,M&T Bank Corporation,100253,NY,1.57,145.9,37.25,0.38,130.96,169.98,1.24,1.13,0.85,0.85,1.57,0.38,,0.08,10.99,0.97,1.08,956380,48322501,773624,66085573,41533010,55806,,,,759439,9991,55806,60000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2008Q1,Non-Peer,Non-Peer,Morgan Stanley,103042,2008Q1,Morgan Stanley,103042,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2008Q1,Peer,Peer,PNC,PNC,2008Q1,"The PNC Financial Services Group, Inc.",100406,PA,1.18,135.76,21.91,0.53,154.77,148.99,0.98,0.93,0.49,0.49,1.18,0.54,,0.02,10.92,0.79,0.87,2516154,70824017,865477,140026464,80446429,109348,,,,829752,11935,109040,150763,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2008Q1,Peer,Close-Peer,REGIONS,RF,2008Q1,Regions Financial Corporation,100233,AL,1.41,112.62,37.6,0.52,143.93,133.83,1.81,1.62,1.09,1.09,1.41,0.52,,0.12,14.83,1.07,1.26,932763,96385311,1376486,144251469,89196064,146483,,,,1321244,20725,146483,181000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2008Q1,Non-Peer,Non-Peer,State Street,100447,2008Q1,State Street Corporation,100447,MA,0.12,678.77,0,0,0,,0,0,0,0,0.12,0,,0,7.01,0,0.02,0,14903760,18225,154478816,104707416,0,,,,18216,9,0,0,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2008Q1,Peer,Peer,USB,USB,2008Q1,U.S. Bancorp,4047176,MN,1.38,174.23,17.39,0.73,165.53,230.16,1.61,1.26,0.85,0.85,1.38,0.73,,0.11,9.85,0.61,0.79,5241000,158300000,2251000,241781000,138270000,348000,,,,2058000,55000,348000,485000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2008Q1,Mega-Bank,Mega-Bank,Wells Fargo,100382,2008Q1,Wells Fargo & Company,100382,CA,1.39,115.23,14.04,1.49,132.79,148.68,2.85,2.44,1.71,1.71,1.39,1.48,,0.17,9.07,0.95,1.21,30521000,386333000,5803000,595221000,358715000,1764000,,,,5307000,236000,1764000,2029000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2008Q1,Non-Peer,Peer,Zions,100501,2008Q1,"Zions Bancorporation, National Association",100501,UT,1.16,293.62,54.46,0.22,429.59,365.3,0.78,0.72,0.52,0.52,1.16,0.21,,0.04,6.44,0.34,0.39,106629,13466440,157112,18720669,11713613,8838,,,,133210,1715,,30600,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2008Q1,Mega-Bank,Mega-Bank,Bank of America,100369,2008Q1,Bank of America Corporation,100369,NC,1.65,169.85,12.39,1.2,220.94,194.75,1.37,1.31,0.68,0.71,1.65,1.2,,0.03,9.82,0.85,0.97,33364141,871293824,14890551,1743478272,798176512,3086472,,,,11587506,371481,3086472,5998635,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2008Q2,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2008Q2,Truist Financial Corporation,100438,NC,1.31,96.61,36.97,0.72,193.89,124.63,1.62,1.38,0.97,0.97,1.31,0.72,,0.17,10.3,1.06,1.36,1515307,94199768,1257286,136465302,88253741,185260,,,,1097660,15247,185260,329633,,,,,,,,,,,,,,,,35.759573,-79.0193
100144-2008Q2,Non-Peer,Non-Peer,BNY Mellon,100144,2008Q2,The Bank of New York Mellon Corporation,100144,NY,0.7,63.15,5.17,0.11,484.62,129.3,1.19,1.18,0.3,0.44,0.7,0.1,,0,14.36,0.54,1.1,0,50685000,353000,201344000,127271000,15000,,,,314000,2000,15000,63000,,,,,,,,,,,,,,,,43.299428,-74.217933
103239-2008Q2,Non-Peer,Non-Peer,Capital One,103239,2008Q2,Capital One Financial Corporation,103239,VA,3.39,535.2,19.77,3.21,104.61,605.94,1.21,1.14,0.73,0.73,3.39,3.22,,0.05,18.68,0.56,0.63,111824,97445986,3311003,151114271,92407151,958695,,,,3273355,166107,958695,829130,,,,,,,,,,,,,,,,37.431573,-78.656894
4041896-2008Q2,Mega-Bank,Mega-Bank,Citigroup,4041896,2008Q2,Citigroup Inc.,4041896,NY,2.53,78.03,4.6,2.08,159.65,83.32,3.73,2.4,0.94,0.94,2.53,2.09,,0.07,7.48,3.03,3.24,32524000,789509000,20777000,2100385000,803642000,4945000,,,,18257000,548000,4945000,7020000,,,,,,,,,,,,,,,,43.299428,-74.217933
1019881-2008Q2,Peer,Peer,CITIZENS,1019881,2008Q2,"Citizens Financial Group, Inc.",1019881,RI,1.1,159.57,12.92,0.83,139.23,177.4,0.71,0.67,0.46,0.46,1.1,0.83,,0.03,14.67,0.64,0.69,155915,111474101,1228183,161970093,97618769,269601,,,,1137119,37496,269601,323169,,,,,,,,,,,,,,,,41.580095,-71.477429
100206-2008Q2,Peer,Peer,COMERICA,100206,2008Q2,Comerica Incorporated,100206,TX,1.28,86.93,35.61,0.86,151.14,89.37,1.69,1.63,1.27,1.27,1.28,0.86,,0.03,8.68,1.44,1.47,95110,51755138,662519,66173757,42446994,118926,,,,604957,6447,118926,170000,,,,,,,,,,,,,,,,31.968599,-99.901813
100260-2008Q2,Peer,Close-Peer,FIFTH THIRD,FITB,2008Q2,Fifth Third Bancorp,100260,OH,1.83,70.08,26.74,1.62,208.61,79.7,3.3,3.05,2.29,2.29,1.83,1.62,,0.18,10.73,2.33,2.61,889084,85522832,1579600,114974981,77580846,365137,,,,1205401,20607,365137,718725,,,,,,,,,,,,,,,,40.417287,-82.907123
4039450-2008Q2,Non-Peer,Non-Peer,Goldman Sachs,4039450,2008Q2,"The Goldman Sachs Group, Inc.",4039450,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100307-2008Q2,Peer,Close-Peer,Huntington,100307,2008Q2,Huntington Bancshares Incorporated,100307,OH,1.64,37.51,30.47,0.63,179.37,39.82,4.67,1.67,1.25,1.25,1.64,0.63,,0.13,12.77,4.17,4.37,365062,41030412,679403,55309866,38190979,78083,,,,627615,12837,78083,117034,,,,,,,,,,,,,,,,40.417287,-82.907123
100201-2008Q2,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2008Q2,JPMorgan Chase & Co.,100201,NY,2.35,148.76,4.49,1.55,170.14,215.49,1.89,1.56,0.5,0.5,2.35,1.54,,0.07,8.25,1.33,1.58,21099000,542398016,13246000,1775670016,722905024,2370000,,,,11746000,240000,2370000,3624000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2008Q2,Peer,Close-Peer,KEY,KEY,2008Q2,KeyCorp,100334,OH,1.83,116.4,26.3,2.69,123.46,122.94,1.99,1.96,1.5,1.53,1.83,2.69,,0.02,9.93,1.49,1.57,1832695,75855513,1421582,101957764,64453875,554109,,,,1298445,29897,212616,647179,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2008Q2,Peer,Close-Peer,M&T BANK,MTB,2008Q2,M&T Bank Corporation,100253,NY,1.58,124.64,37.77,0.8,100.79,142.35,1.45,1.35,1.01,1.01,1.58,0.81,,0.08,11.07,1.16,1.26,652360,48462256,774076,65893428,41925690,109598,,,,773624,10377,109598,100000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2008Q2,Non-Peer,Non-Peer,Morgan Stanley,103042,2008Q2,Morgan Stanley,103042,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2008Q2,Peer,Peer,PNC,PNC,2008Q2,"The PNC Financial Services Group, Inc.",100406,PA,1.31,116.63,21.58,0.6,165.79,123.68,1.32,1.27,0.67,0.67,1.31,0.6,,0.03,11.27,1.06,1.12,2287787,73054968,988304,142791491,84710999,130434,,,,865477,18254,124837,185979,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2008Q2,Peer,Close-Peer,REGIONS,RF,2008Q2,Regions Financial Corporation,100233,AL,1.48,83.27,37.09,0.87,144.42,95.36,2.29,1.99,1.37,1.37,1.48,0.87,,0.14,14.66,1.57,1.78,922001,98266579,1471525,144438176,89911064,239738,,,,1376486,25777,239521,309000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2008Q2,Non-Peer,Non-Peer,State Street,100447,2008Q2,State Street Corporation,100447,MA,0.12,678.77,0,0,,,0,0,0,0,0.12,0,,0,9.59,0,0.02,0,14684614,18225,146517251,97246752,0,,,,18225,0,0,0,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2008Q2,Peer,Peer,USB,USB,2008Q2,U.S. Bancorp,4047176,MN,1.48,130.81,17.46,0.95,150.51,157.67,1.99,1.44,0.99,1.15,1.48,0.95,,0.12,9.88,0.95,1.13,3788000,165890000,2518000,246538000,135131000,439000,,,,2251000,43000,438000,596000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2008Q2,Mega-Bank,Mega-Bank,Wells Fargo,100382,2008Q2,Wells Fargo & Company,100382,CA,1.73,129.25,14.75,1.44,203.7,159.32,3.03,2.67,1.86,1.86,1.73,1.44,,0.16,9.09,1.1,1.34,25914000,399237000,7375000,609074000,339597000,1750000,,,,5803000,238000,1750000,3080000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2008Q2,Non-Peer,Peer,Zions,100501,2008Q2,"Zions Bancorporation, National Association",100501,UT,1.2,83.67,56.97,0.66,191.23,103.47,1.84,1.59,1.18,1.18,1.2,0.64,,0.19,6.21,1.18,1.43,44222,14919247,179166,20195316,11875301,24585,,,,157112,1838,,43500,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2008Q2,Mega-Bank,Mega-Bank,Bank of America,100369,2008Q2,Bank of America Corporation,100369,NC,1.92,161.2,12.55,1.59,161.42,179.45,1.65,1.58,0.82,0.85,1.92,1.61,,0.03,10.43,1.08,1.19,23629720,868311808,17102264,1723269760,785927104,3975456,,,,14890551,356722,3975456,5841365,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2008Q3,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2008Q3,Truist Financial Corporation,100438,NC,1.42,84.09,37.37,1.01,150.3,116.1,1.97,1.59,1.12,1.12,1.42,1.01,,0.28,10.44,1.24,1.69,1419907,95261748,1377182,137040900,88423350,257491,,,,1257286,15238,257491,364096,,,,,,,,,,,,,,,,35.759573,-79.0193
100144-2008Q3,Non-Peer,Non-Peer,BNY Mellon,100144,2008Q3,The Bank of New York Mellon Corporation,100144,NY,0.62,61.86,4.48,0.19,154.55,140.93,1.02,1,0.22,0.35,0.62,0.16,,0,10.42,0.44,1,0,59121000,365000,267636000,174204000,27000,,,,353000,5000,27000,34000,,,,,,,,,,,,,,,,43.299428,-74.217933
103239-2008Q3,Non-Peer,Non-Peer,Capital One,103239,2008Q3,Capital One Financial Corporation,103239,VA,3.58,467.02,19.74,3.5,125.92,519.6,1.4,1.31,0.83,0.83,3.58,3.55,,0.05,18.82,0.69,0.77,98900,98335721,3519610,154803113,98912980,1037500,,,,3311003,168768,1037500,1093917,,,,,,,,,,,,,,,,37.431573,-78.656894
4041896-2008Q3,Mega-Bank,Mega-Bank,Citigroup,4041896,2008Q3,Citigroup Inc.,4041896,NY,3.08,81.62,4.66,2.34,186.62,86.59,4.34,2.83,1.09,1.09,3.08,2.33,,0.07,7.33,3.56,3.78,26466000,759892000,24249000,2050131000,793819000,4931000,,,,20777000,252000,4931000,8732000,,,,,,,,,,,,,,,,43.299428,-74.217933
1019881-2008Q3,Peer,Peer,CITIZENS,1019881,2008Q3,"Citizens Financial Group, Inc.",1019881,RI,1.33,162.29,13.27,1.07,190.94,179.17,0.83,0.78,0.54,0.54,1.33,1.07,,0.03,14.57,0.77,0.82,115967,112798467,1500707,163772212,93041930,342211,,,,1228183,42528,342211,572207,,,,,,,,,,,,,,,,41.580095,-71.477429
100206-2008Q3,Peer,Peer,COMERICA,100206,2008Q3,Comerica Incorporated,100206,TX,1.38,79.97,35.47,0.9,142.59,82.63,1.91,1.86,1.46,1.46,1.38,0.89,,0.03,8.84,1.69,1.72,74122,51554966,711593,65710366,39787695,121613,,,,662519,5899,121613,165000,,,,,,,,,,,,,,,,31.968599,-99.901813
100260-2008Q3,Peer,Close-Peer,FIFTH THIRD,FITB,2008Q3,Fifth Third Bancorp,100260,OH,2.38,70.44,26.08,2.16,203.57,78.18,4.14,3.84,2.86,2.86,2.38,2.14,,0.18,10.97,3.09,3.38,1000318,85495612,2058100,116294077,77641796,480875,,,,1579600,18843,480875,940567,,,,,,,,,,,,,,,,40.417287,-82.907123
4039450-2008Q3,Non-Peer,Non-Peer,Goldman Sachs,4039450,2008Q3,"The Goldman Sachs Group, Inc.",4039450,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100307-2008Q3,Peer,Close-Peer,Huntington,100307,2008Q3,Huntington Bancshares Incorporated,100307,OH,1.74,38.78,31.05,0.81,149.36,41.25,4.9,1.88,1.43,1.43,1.74,0.81,,0.13,12.98,4.27,4.48,286751,41173911,720739,54669893,37625738,96389,,,,679403,12638,96389,125087,,,,,,,,,,,,,,,,40.417287,-82.907123
100201-2008Q3,Mega-Bank,Mega-Bank,JP Morgan Chase,100201,2008Q3,JPMorgan Chase & Co.,100201,NY,2.43,129.7,9.56,1.77,231.88,186.42,3.02,2.29,0.8,0.8,2.43,1.47,,0.12,7.32,1.49,1.87,16595000,768838976,19052000,2251469056,969782976,2691000,,,,13246000,207000,2691000,5760000,,,,,,,,,,,,,,,,43.299428,-74.217933
100334-2008Q3,Peer,Close-Peer,KEY,KEY,2008Q3,KeyCorp,100334,OH,1.99,124.83,25.16,1.41,148.73,136.74,1.95,1.87,1.44,1.49,1.99,1.4,,0.06,10.05,1.45,1.59,1475350,76704463,1553758,101494797,64721401,300482,,,,1421582,26783,252022,407081,,,,,,,,,,,,,,,,40.417287,-82.907123
100253-2008Q3,Peer,Close-Peer,M&T BANK,MTB,2008Q3,M&T Bank Corporation,100253,NY,1.6,100.89,38.11,0.78,107.22,118.56,1.76,1.61,1.2,1.22,1.6,0.77,,0.12,11.03,1.41,1.59,509553,48183990,780683,65247215,42501293,102508,,,,774076,8313,102508,101000,,,,,,,,,,,,,,,,43.299428,-74.217933
103042-2008Q3,Non-Peer,Non-Peer,Morgan Stanley,103042,2008Q3,Morgan Stanley,103042,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.299428,-74.217933
100406-2008Q3,Peer,Peer,PNC,PNC,2008Q3,"The PNC Financial Services Group, Inc.",100406,PA,1.36,109.89,20.65,0.65,155.28,114.78,1.48,1.43,0.76,0.76,1.36,0.64,,0.02,10.48,1.19,1.24,1921523,75225070,1052563,145644536,85020147,151550,,,,988304,29197,142721,189989,,,,,,,,,,,,,,,,41.203322,-77.194525
100233-2008Q3,Peer,Close-Peer,REGIONS,RF,2008Q3,Regions Financial Corporation,100233,AL,1.47,77.75,37.65,1.68,100.15,87.6,2.34,2.03,1.41,1.41,1.47,1.67,,0.13,14.68,1.69,1.89,1211326,98711810,1472141,144294958,89229974,438507,,,,1471525,22123,303324,417000,,,,,,,,,,,,,,,,32.318231,-86.902298
100447-2008Q3,Non-Peer,Non-Peer,State Street,100447,2008Q3,State Street Corporation,100447,MA,0.1,,0,0,,,0,0,0,0,0.1,0,,0,4.56,0,0,0,17447772,18225,286712256,150869024,0,,,,18225,0,0,0,,,,,,,,,,,,,,,,42.407211,-71.382437
4047176-2008Q3,Peer,Peer,USB,USB,2008Q3,U.S. Bancorp,4047176,MN,1.6,116.7,17.63,1.17,150.2,139.4,2.34,1.74,1.22,1.38,1.6,1.16,,0.14,9.89,1.16,1.37,3116000,169863000,2767000,247055000,139504000,544000,,,,2518000,46000,541000,748000,,,,,,,,,,,,,,,,46.729553,-94.6859
100382-2008Q3,Mega-Bank,Mega-Bank,Wells Fargo,100382,2008Q3,Wells Fargo & Company,100382,CA,1.83,112.45,15.32,1.85,124.06,135.81,3.55,3.12,2.16,2.17,1.83,1.87,,0.17,8.81,1.36,1.62,19374000,411049000,7865000,622361000,354381000,2225000,,,,7375000,230000,2225000,2475000,,,,,,,,,,,,,,,,36.778261,-119.417932
100501-2008Q3,Non-Peer,Peer,Zions,100501,2008Q3,"Zions Bancorporation, National Association",100501,UT,1.35,68.75,57.22,0.5,212.98,83.93,2.23,1.95,1.51,1.55,1.35,0.51,,0.22,6.66,1.63,1.97,36558,14710114,199581,19120400,12687945,20674,,,,179166,1893,,40000,,,,,,,,,,,,,,,,39.32098,-111.093731
100369-2008Q3,Mega-Bank,Mega-Bank,Bank of America,100369,2008Q3,Bank of America Corporation,100369,NC,2.1,132.32,11.73,1.78,147.71,161.56,2.71,2.49,1.31,1.36,2.1,1.87,,0.1,9.88,1.31,1.59,27414161,940322752,20327578,1836452480,875256384,4689266,,,,17102264,342696,4689266,6420300,,,,,,,,,,,,,,,,35.759573,-79.0193
100438-2008Q4,Peer,Peer,BB&T / Truist Financial Corporation,TFC,2008Q4,Truist Financial Corporation,100438,NC,1.6,77.53,36.69,1.29,162.65,112.42,2.48,1.94,1.26,1.26,1.6,1.29,,0.35,11.59,1.43,2.06,1424151,97244475,1574079,152015025,98655439,333925,,,,1377182,19698,333925,511081,,,,,,,,,,,,,,,,35.759573,-79.0193
